x1,x2,prob
-2.8,1.4,0.0649546
-2.8,1.5,0.0770173
-2.8,1.6,0.0911019
-2.8,1.7,0.107462
-2.8,1.8,0.126352
-2.8,1.9,0.148012
-2.8,2,0.172652
-2.8,2.1,0.200428
-2.8,2.2,0.231423
-2.8,2.3,0.265618
-2.8,2.4,0.302875
-2.8,2.5,0.342918
-2.8,2.6,0.385329
-2.8,2.7,0.429556
-2.8,2.8,0.474937
-2.8,2.9,0.520735
-2.8,3,0.566188
-2.8,3.1,0.610554
-2.8,3.2,0.653162
-2.8,3.3,0.693449
-2.8,3.4,0.730984
-2.8,3.5,0.765477
-2.8,3.6,0.796777
-2.8,3.7,0.824856
-2.8,3.8,0.849786
-2.8,3.9,0.87172
-2.8,4,0.890862
-2.8,4.1,0.907451
-2.8,4.2,0.92174
-2.8,4.3,0.933984
-2.8,4.4,0.944427
-2.8,4.5,0.953301
-2.8,4.6,0.960817
-2.8,4.7,0.967165
-2.8,4.8,0.972514
-2.8,4.9,0.977012
-2.8,5,0.980788
-2.7,-5,6.66697e-07
-2.7,-4.9,8.0084e-07
-2.7,-4.8,9.61975e-07
-2.7,-4.7,1.15553e-06
-2.7,-4.6,1.38803e-06
-2.7,-4.5,1.66731e-06
-2.7,-4.4,2.00278e-06
-2.7,-4.3,2.40575e-06
-2.7,-4.2,2.88981e-06
-2.7,-4.1,3.47125e-06
-2.7,-4,4.16969e-06
-2.7,-3.9,5.00865e-06
-2.7,-3.8,6.01642e-06
-2.7,-3.7,7.22695e-06
-2.7,-3.6,8.68104e-06
-2.7,-3.5,1.04277e-05
-2.7,-3.4,1.25258e-05
-2.7,-3.3,1.5046e-05
-2.7,-3.2,1.80733e-05
-2.7,-3.1,2.17097e-05
-2.7,-3,2.60778e-05
-2.7,-2.9,3.13246e-05
-2.7,-2.8,3.76271e-05
-2.7,-2.7,4.51976e-05
-2.7,-2.6,5.42911e-05
-2.7,-2.5,6.52141e-05
-2.7,-2.4,7.83346e-05
-2.7,-2.3,9.40945e-05
-2.7,-2.2,0.000113025
-2.7,-2.1,0.000135763
-2.7,-2,0.000163075
-2.7,-1.9,0.00019588
-2.7,-1.8,0.000235283
-2.7,-1.7,0.000282611
-2.7,-1.6,0.000339454
-2.7,-1.5,0.000407727
-2.7,-1.4,0.000489724
-2.7,-1.3,0.000588201
-2.7,-1.2,0.000706468
-2.7,-1.1,0.000848493
-2.7,-1,0.00101904
-2.7,-0.9,0.00122383
-2.7,-0.8,0.00146971
-2.7,-0.7,0.0017649
-2.7,-0.6,0.00211926
-2.7,-0.5,0.00254458
-2.7,-0.4,0.003055
-2.7,-0.3,0.00366744
-2.7,-0.2,0.0044021
-2.7,-0.1,0.00528315
-2.7,-1.02696e-15,0.00633941
-2.7,0.1,0.00760524
-2.7,0.2,0.00912151
-2.7,0.3,0.0109367
-2.7,0.4,0.0131084
-2.7,0.5,0.0157045
-2.7,0.6,0.018805
-2.7,0.7,0.0225035
-2.7,0.8,0.0269095
-2.7,0.9,0.0321498
-2.7,1,0.0383703
-2.7,1.1,0.0457376
-2.7,1.2,0.0544393
-2.7,1.3,0.0646843
-2.7,1.4,0.0767009
-2.7,1.5,0.0907334
-2.7,1.6,0.107035
-2.7,1.7,0.125861
-2.7,1.8,0.147451
-2.7,1.9,0.172016
-2.7,2,0.199714
-2.7,2.1,0.23063
-2.7,2.2,0.264749
-2.7,2.3,0.301935
-2.7,2.4,0.341914
-2.7,2.5,0.384273
-2.7,2.6,0.428464
-2.7,2.7,0.473825
-2.7,2.8,0.519622
-2.7,2.9,0.565093
-2.7,3,0.609493
-2.7,3.1,0.652151
-2.7,3.2,0.692501
-2.7,3.3,0.730106
-2.7,3.4,0.764676
-2.7,3.5,0.796055
-2.7,3.6,0.824211
-2.7,3.7,0.849216
-2.7,3.8,0.871221
-2.7,3.9,0.890428
-2.7,4,0.907076
-2.7,4.1,0.921418
-2.7,4.2,0.933708
-2.7,4.3,0.944193
-2.7,4.4,0.953102
-2.7,4.5,0.960649
-2.7,4.6,0.967023
-2.7,4.7,0.972394
-2.7,4.8,0.976911
-2.7,4.9,0.980704
-2.7,5,0.983884
-2.6,-5,7.97278e-07
-2.6,-4.9,9.57695e-07
-2.6,-4.8,1.15039e-06
-2.6,-4.7,1.38185e-06
-2.6,-4.6,1.65989e-06
-2.6,-4.5,1.99387e-06
-2.6,-4.4,2.39505e-06
-2.6,-4.3,2.87695e-06
-2.6,-4.2,3.45581e-06
-2.6,-4.1,4.15114e-06
-2.6,-4,4.98637e-06
-2.6,-3.9,5.98965e-06
-2.6,-3.8,7.1948e-06
-2.6,-3.7,8.64242e-06
-2.6,-3.6,1.03813e-05
-2.6,-3.5,1.24701e-05
-2.6,-3.4,1.49791e-05
-2.6,-3.3,1.79929e-05
-2.6,-3.2,2.16132e-05
-2.6,-3.1,2.59617e-05
-2.6,-3,3.11853e-05
-2.6,-2.9,3.74597e-05
-2.6,-2.8,4.49965e-05
-2.6,-2.7,5.40496e-05
-2.6,-2.6,6.4924e-05
-2.6,-2.5,7.79861e-05
-2.6,-2.4,9.36759e-05
-2.6,-2.3,0.000112522
-2.6,-2.2,0.000135159
-2.6,-2.1,0.00016235
-2.6,-2,0.000195009
-2.6,-1.9,0.000234237
-2.6,-1.8,0.000281354
-2.6,-1.7,0.000337945
-2.6,-1.6,0.000405914
-2.6,-1.5,0.000487546
-2.6,-1.4,0.000585586
-2.6,-1.3,0.000703327
-2.6,-1.2,0.000844721
-2.6,-1.1,0.00101451
-2.6,-1,0.00121839
-2.6,-0.9,0.00146318
-2.6,-0.8,0.00175706
-2.6,-0.7,0.00210985
-2.6,-0.6,0.00253329
-2.6,-0.5,0.00304145
-2.6,-0.4,0.00365118
-2.6,-0.3,0.0043826
-2.6,-0.2,0.00525977
-2.6,-0.1,0.00631139
-2.6,-1.02696e-15,0.00757167
-2.6,0.1,0.0090813
-2.6,0.2,0.0108886
-2.6,0.3,0.0130509
-2.6,0.4,0.0156358
-2.6,0.5,0.0187229
-2.6,0.6,0.0224056
-2.6,0.7,0.026793
-2.6,0.8,0.0320113
-2.6,0.9,0.0382061
-2.6,1,0.0455434
-2.6,1.1,0.0542102
-2.6,1.2,0.064415
-2.6,1.3,0.0763858
-2.6,1.4,0.0903662
-2.6,1.5,0.10661
-2.6,1.6,0.125371
-2.6,1.7,0.146891
-2.6,1.8,0.171382
-2.6,1.9,0.199003
-2.6,2,0.22984
-2.6,2.1,0.263882
-2.6,2.2,0.300996
-2.6,2.3,0.340912
-2.6,2.4,0.383219
-2.6,2.5,0.427372
-2.6,2.6,0.472713
-2.6,2.7,0.518509
-2.6,2.8,0.563997
-2.6,2.9,0.608432
-2.6,3,0.651139
-2.6,3.1,0.69155
-2.6,3.2,0.729227
-2.6,3.3,0.763873
-2.6,3.4,0.79533
-2.6,3.5,0.823564
-2.6,3.6,0.848645
-2.6,3.7,0.87072
-2.6,3.8,0.889992
-2.6,3.9,0.9067
-2.6,4,0.921095
-2.6,4.1,0.933432
-2.6,4.2,0.943957
-2.6,4.3,0.952903
-2.6,4.4,0.96048
-2.6,4.5,0.96688
-2.6,4.6,0.972274
-2.6,4.7,0.976811
-2.6,4.8,0.98062
-2.6,4.9,0.983813
-2.6,5,0.986488
-2.5,-5,9.53434e-07
-2.5,-4.9,1.14527e-06
-2.5,-4.8,1.37571e-06
-2.5,-4.7,1.65251e-06
-2.5,-4.6,1.985e-06
-2.5,-4.5,2.3844e-06
-2.5,-4.4,2.86415e-06
-2.5,-4.3,3.44043e-06
-2.5,-4.2,4.13267e-06
-2.5,-4.1,4.96418e-06
-2.5,-4,5.963e-06
-2.5,-3.9,7.16279e-06
-2.5,-3.8,8.60398e-06
-2.5,-3.7,1.03351e-05
-2.5,-3.6,1.24146e-05
-2.5,-3.5,1.49125e-05
-2.5,-3.4,1.79129e-05
-2.5,-3.3,2.1517e-05
-2.5,-3.2,2.58463e-05
-2.5,-3.1,3.10465e-05
-2.5,-3,3.72931e-05
-2.5,-2.9,4.47963e-05
-2.5,-2.8,5.38091e-05
-2.5,-2.7,6.46352e-05
-2.5,-2.6,7.76392e-05
-2.5,-2.5,9.32592e-05
-2.5,-2.4,0.000112021
-2.5,-2.3,0.000134558
-2.5,-2.2,0.000161627
-2.5,-2.1,0.000194142
-2.5,-2,0.000233195
-2.5,-1.9,0.000280102
-2.5,-1.8,0.000336442
-2.5,-1.7,0.000404109
-2.5,-1.6,0.000485378
-2.5,-1.5,0.000582983
-2.5,-1.4,0.0007002
-2.5,-1.3,0.000840967
-2.5,-1.2,0.00101
-2.5,-1.1,0.00121298
-2.5,-1,0.00145668
-2.5,-0.9,0.00174926
-2.5,-0.8,0.00210048
-2.5,-0.7,0.00252205
-2.5,-0.6,0.00302796
-2.5,-0.5,0.00363499
-2.5,-0.4,0.00436319
-2.5,-0.3,0.00523649
-2.5,-0.2,0.00628349
-2.5,-0.1,0.00753824
-2.5,-1.02696e-15,0.00904126
-2.5,0.1,0.0108407
-2.5,0.2,0.0129936
-2.5,0.3,0.0155673
-2.5,0.4,0.0186411
-2.5,0.5,0.0223082
-2.5,0.6,0.026677
-2.5,0.7,0.0318735
-2.5,0.8,0.0380426
-2.5,0.9,0.0453499
-2.5,1,0.0539821
-2.5,1.1,0.0641469
-2.5,1.2,0.0760718
-2.5,1.3,0.0900003
-2.5,1.4,0.106186
-2.5,1.5,0.124883
-2.5,1.6,0.146334
-2.5,1.7,0.170749
-2.5,1.8,0.198293
-2.5,1.9,0.229052
-2.5,2,0.263017
-2.5,2.1,0.300058
-2.5,2.2,0.339911
-2.5,2.3,0.382166
-2.5,2.4,0.426281
-2.5,2.5,0.471602
-2.5,2.6,0.517396
-2.5,2.7,0.5629
-2.5,2.8,0.607369
-2.5,2.9,0.650126
-2.5,3,0.690598
-2.5,3.1,0.728346
-2.5,3.2,0.763067
-2.5,3.3,0.794603
-2.5,3.4,0.822915
-2.5,3.5,0.848071
-2.5,3.6,0.870217
-2.5,3.7,0.889555
-2.5,3.8,0.906322
-2.5,3.9,0.92077
-2.5,4,0.933154
-2.5,4.1,0.943721
-2.5,4.2,0.952702
-2.5,4.3,0.96031
-2.5,4.4,0.966737
-2.5,4.5,0.972154
-2.5,4.6,0.976709
-2.5,4.7,0.980535
-2.5,4.8,0.983742
-2.5,4.9,0.986429
-2.5,5,0.988676
-2.4,-5,1.14018e-06
-2.4,-4.9,1.36959e-06
-2.4,-4.8,1.64516e-06
-2.4,-4.7,1.97617e-06
-2.4,-4.6,2.37379e-06
-2.4,-4.5,2.85141e-06
-2.4,-4.4,3.42513e-06
-2.4,-4.3,4.11428e-06
-2.4,-4.2,4.9421e-06
-2.4,-4.1,5.93648e-06
-2.4,-4,7.13092e-06
-2.4,-3.9,8.5657e-06
-2.4,-3.8,1.02892e-05
-2.4,-3.7,1.23594e-05
-2.4,-3.6,1.48461e-05
-2.4,-3.5,1.78332e-05
-2.4,-3.4,2.14213e-05
-2.4,-3.3,2.57313e-05
-2.4,-3.2,3.09084e-05
-2.4,-3.1,3.71271e-05
-2.4,-3,4.4597e-05
-2.4,-2.9,5.35698e-05
-2.4,-2.8,6.43477e-05
-2.4,-2.7,7.72938e-05
-2.4,-2.6,9.28444e-05
-2.4,-2.5,0.000111523
-2.4,-2.4,0.000133959
-2.4,-2.3,0.000160909
-2.4,-2.2,0.000193278
-2.4,-2.1,0.000232158
-2.4,-2,0.000278856
-2.4,-1.9,0.000334945
-2.4,-1.8,0.000402311
-2.4,-1.7,0.00048322
-2.4,-1.6,0.000580391
-2.4,-1.5,0.000697087
-2.4,-1.4,0.000837228
-2.4,-1.3,0.00100551
-2.4,-1.2,0.00120759
-2.4,-1.1,0.00145021
-2.4,-1,0.00174149
-2.4,-0.9,0.00209116
-2.4,-0.8,0.00251086
-2.4,-0.7,0.00301453
-2.4,-0.6,0.00361888
-2.4,-0.5,0.00434386
-2.4,-0.4,0.00521332
-2.4,-0.3,0.00625571
-2.4,-0.2,0.00750495
-2.4,-0.1,0.0090014
-2.4,-1.02696e-15,0.010793
-2.4,0.1,0.0129365
-2.4,0.2,0.0154991
-2.4,0.3,0.0185597
-2.4,0.4,0.0222111
-2.4,0.5,0.0265614
-2.4,0.6,0.0317362
-2.4,0.7,0.0378798
-2.4,0.8,0.0451573
-2.4,0.9,0.0537548
-2.4,1,0.0638797
-2.4,1.1,0.075759
-2.4,1.2,0.0896358
-2.4,1.3,0.105764
-2.4,1.4,0.124397
-2.4,1.5,0.145778
-2.4,1.6,0.170119
-2.4,1.7,0.197585
-2.4,1.8,0.228266
-2.4,1.9,0.262154
-2.4,2,0.299123
-2.4,2.1,0.338911
-2.4,2.2,0.381113
-2.4,2.3,0.425191
-2.4,2.4,0.470491
-2.4,2.5,0.516283
-2.4,2.6,0.561802
-2.4,2.7,0.606305
-2.4,2.8,0.649111
-2.4,2.9,0.689645
-2.4,3,0.727462
-2.4,3.1,0.76226
-2.4,3.2,0.793874
-2.4,3.3,0.822264
-2.4,3.4,0.847496
-2.4,3.5,0.869712
-2.4,3.6,0.889116
-2.4,3.7,0.905943
-2.4,3.8,0.920444
-2.4,3.9,0.932876
-2.4,4,0.943484
-2.4,4.1,0.952501
-2.4,4.2,0.96014
-2.4,4.3,0.966594
-2.4,4.4,0.972033
-2.4,4.5,0.976608
-2.4,4.6,0.980449
-2.4,4.7,0.983671
-2.4,4.8,0.986369
-2.4,4.9,0.988626
-2.4,5,0.990513
-2.3,-5,1.36349e-06
-2.3,-4.9,1.63784e-06
-2.3,-4.8,1.96738e-06
-2.3,-4.7,2.36323e-06
-2.3,-4.6,2.83872e-06
-2.3,-4.5,3.40989e-06
-2.3,-4.4,4.09598e-06
-2.3,-4.3,4.92011e-06
-2.3,-4.2,5.91007e-06
-2.3,-4.1,7.0992e-06
-2.3,-4,8.52759e-06
-2.3,-3.9,1.02434e-05
-2.3,-3.8,1.23044e-05
-2.3,-3.7,1.47801e-05
-2.3,-3.6,1.77539e-05
-2.3,-3.5,2.1326e-05
-2.3,-3.4,2.56168e-05
-2.3,-3.3,3.07709e-05
-2.3,-3.2,3.6962e-05
-2.3,-3.1,4.43986e-05
-2.3,-3,5.33315e-05
-2.3,-2.9,6.40614e-05
-2.3,-2.8,7.695e-05
-2.3,-2.7,9.24314e-05
-2.3,-2.6,0.000111027
-2.3,-2.5,0.000133363
-2.3,-2.4,0.000160193
-2.3,-2.3,0.000192418
-2.3,-2.2,0.000231125
-2.3,-2.1,0.000277616
-2.3,-2,0.000333456
-2.3,-1.9,0.000400522
-2.3,-1.8,0.000481071
-2.3,-1.7,0.00057781
-2.3,-1.6,0.000693988
-2.3,-1.5,0.000833507
-2.3,-1.4,0.00100105
-2.3,-1.3,0.00120222
-2.3,-1.2,0.00144377
-2.3,-1.1,0.00173376
-2.3,-1,0.00208187
-2.3,-0.9,0.00249971
-2.3,-0.8,0.00300116
-2.3,-0.7,0.00360284
-2.3,-0.6,0.00432462
-2.3,-0.5,0.00519024
-2.3,-0.4,0.00622805
-2.3,-0.3,0.00747181
-2.3,-0.2,0.00896172
-2.3,-0.1,0.0107455
-2.3,-1.02696e-15,0.0128797
-2.3,0.1,0.0154312
-2.3,0.2,0.0184787
-2.3,0.3,0.0221145
-2.3,0.4,0.0264464
-2.3,0.5,0.0315994
-2.3,0.6,0.0377176
-2.3,0.7,0.0449654
-2.3,0.8,0.0535285
-2.3,0.9,0.0636136
-2.3,1,0.0754474
-2.3,1.1,0.0892727
-2.3,1.2,0.105343
-2.3,1.3,0.123912
-2.3,1.4,0.145223
-2.3,1.5,0.169491
-2.3,1.6,0.196879
-2.3,1.7,0.227481
-2.3,1.8,0.261292
-2.3,1.9,0.298189
-2.3,2,0.337913
-2.3,2.1,0.380062
-2.3,2.2,0.424102
-2.3,2.3,0.469381
-2.3,2.4,0.515169
-2.3,2.5,0.560704
-2.3,2.6,0.60524
-2.3,2.7,0.648095
-2.3,2.8,0.68869
-2.3,2.9,0.726578
-2.3,3,0.761451
-2.3,3.1,0.793144
-2.3,3.2,0.821612
-2.3,3.3,0.846918
-2.3,3.4,0.869206
-2.3,3.5,0.888676
-2.3,3.6,0.905562
-2.3,3.7,0.920117
-2.3,3.8,0.932596
-2.3,3.9,0.943245
-2.3,4,0.952299
-2.3,4.1,0.959969
-2.3,4.2,0.966449
-2.3,4.3,0.971911
-2.3,4.4,0.976506
-2.3,4.5,0.980364
-2.3,4.6,0.983599
-2.3,4.7,0.986309
-2.3,4.8,0.988576
-2.3,4.9,0.990471
-2.3,5,0.992055
-2.2,-5,1.63055e-06
-2.2,-4.9,1.95863e-06
-2.2,-4.8,2.35271e-06
-2.2,-4.7,2.82609e-06
-2.2,-4.6,3.39472e-06
-2.2,-4.5,4.07776e-06
-2.2,-4.4,4.89822e-06
-2.2,-4.3,5.88377e-06
-2.2,-4.2,7.06762e-06
-2.2,-4.1,8.48966e-06
-2.2,-4,1.01978e-05
-2.2,-3.9,1.22497e-05
-2.2,-3.8,1.47143e-05
-2.2,-3.7,1.76749e-05
-2.2,-3.6,2.12311e-05
-2.2,-3.5,2.55028e-05
-2.2,-3.4,3.0634e-05
-2.2,-3.3,3.67976e-05
-2.2,-3.2,4.42011e-05
-2.2,-3.1,5.30942e-05
-2.2,-3,6.37764e-05
-2.2,-2.9,7.66077e-05
-2.2,-2.8,9.20202e-05
-2.2,-2.7,0.000110533
-2.2,-2.6,0.00013277
-2.2,-2.5,0.00015948
-2.2,-2.4,0.000191563
-2.2,-2.3,0.000230097
-2.2,-2.2,0.000276382
-2.2,-2.1,0.000331973
-2.2,-2,0.000398741
-2.2,-1.9,0.000478932
-2.2,-1.8,0.000575241
-2.2,-1.7,0.000690903
-2.2,-1.6,0.000829802
-2.2,-1.5,0.000996597
-2.2,-1.4,0.00119688
-2.2,-1.3,0.00143735
-2.2,-1.2,0.00172606
-2.2,-1.1,0.00207263
-2.2,-1,0.00248862
-2.2,-0.9,0.00298785
-2.2,-0.8,0.00358687
-2.2,-0.7,0.00430546
-2.2,-0.6,0.00516727
-2.2,-0.5,0.00620052
-2.2,-0.4,0.00743882
-2.2,-0.3,0.0089222
-2.2,-0.2,0.0106982
-2.2,-0.1,0.0128231
-2.2,-1.02696e-15,0.0153636
-2.2,0.1,0.018398
-2.2,0.2,0.0220183
-2.2,0.3,0.0263318
-2.2,0.4,0.0314633
-2.2,0.5,0.0375561
-2.2,0.6,0.0447743
-2.2,0.7,0.053303
-2.2,0.8,0.0633485
-2.2,0.9,0.0751369
-2.2,1,0.0889108
-2.2,1.1,0.104923
-2.2,1.2,0.123429
-2.2,1.3,0.144671
-2.2,1.4,0.168864
-2.2,1.5,0.196175
-2.2,1.6,0.226698
-2.2,1.7,0.260432
-2.2,1.8,0.297257
-2.2,1.9,0.336916
-2.2,2,0.379012
-2.2,2.1,0.423013
-2.2,2.2,0.46827
-2.2,2.3,0.514055
-2.2,2.4,0.559606
-2.2,2.5,0.604174
-2.2,2.6,0.647077
-2.2,2.7,0.687733
-2.2,2.8,0.725691
-2.2,2.9,0.760641
-2.2,3,0.792411
-2.2,3.1,0.820957
-2.2,3.2,0.846339
-2.2,3.3,0.868699
-2.2,3.4,0.888234
-2.2,3.5,0.90518
-2.2,3.6,0.919789
-2.2,3.7,0.932315
-2.2,3.8,0.943006
-2.2,3.9,0.952096
-2.2,4,0.959797
-2.2,4.1,0.966304
-2.2,4.2,0.971789
-2.2,4.3,0.976403
-2.2,4.4,0.980278
-2.2,4.5,0.983527
-2.2,4.6,0.986248
-2.2,4.7,0.988525
-2.2,4.8,0.990429
-2.2,4.9,0.992019
-2.2,5,0.993347
-2.1,-5,1.94991e-06
-2.1,-4.9,2.34225e-06
-2.1,-4.8,2.81352e-06
-2.1,-4.7,3.37962e-06
-2.1,-4.6,4.05962e-06
-2.1,-4.5,4.87643e-06
-2.1,-4.4,5.8576e-06
-2.1,-4.3,7.03618e-06
-2.1,-4.2,8.45189e-06
-2.1,-4.1,1.01524e-05
-2.1,-4,1.21952e-05
-2.1,-3.9,1.46489e-05
-2.1,-3.8,1.75963e-05
-2.1,-3.7,2.11367e-05
-2.1,-3.6,2.53894e-05
-2.1,-3.5,3.04977e-05
-2.1,-3.4,3.66339e-05
-2.1,-3.3,4.40045e-05
-2.1,-3.2,5.2858e-05
-2.1,-3.1,6.34927e-05
-2.1,-3,7.62669e-05
-2.1,-2.9,9.16109e-05
-2.1,-2.8,0.000110042
-2.1,-2.7,0.00013218
-2.1,-2.6,0.000158771
-2.1,-2.5,0.00019071
-2.1,-2.4,0.000229074
-2.1,-2.3,0.000275152
-2.1,-2.2,0.000330496
-2.1,-2.1,0.000396968
-2.1,-2,0.000476802
-2.1,-1.9,0.000572683
-2.1,-1.8,0.000687832
-2.1,-1.7,0.000826113
-2.1,-1.6,0.000992168
-2.1,-1.5,0.00119156
-2.1,-1.4,0.00143097
-2.1,-1.3,0.00171839
-2.1,-1.2,0.00206343
-2.1,-1.1,0.00247758
-2.1,-1,0.0029746
-2.1,-0.9,0.00357097
-2.1,-0.8,0.00428639
-2.1,-0.7,0.0051444
-2.1,-0.6,0.0061731
-2.1,-0.5,0.00740597
-2.1,-0.4,0.00888286
-2.1,-0.3,0.0106511
-2.1,-0.2,0.0127668
-2.1,-0.1,0.0152963
-2.1,-1.02696e-15,0.0183176
-2.1,0.1,0.0219225
-2.1,0.2,0.0262178
-2.1,0.3,0.0313277
-2.1,0.4,0.0373953
-2.1,0.5,0.044584
-2.1,0.6,0.0530785
-2.1,0.7,0.0630845
-2.1,0.8,0.0748277
-2.1,0.9,0.0885503
-2.1,1,0.104505
-2.1,1.1,0.122947
-2.1,1.2,0.14412
-2.1,1.3,0.168239
-2.1,1.4,0.195473
-2.1,1.5,0.225918
-2.1,1.6,0.259575
-2.1,1.7,0.296326
-2.1,1.8,0.33592
-2.1,1.9,0.377963
-2.1,2,0.421925
-2.1,2.1,0.46716
-2.1,2.2,0.512942
-2.1,2.3,0.558507
-2.1,2.4,0.603108
-2.1,2.5,0.646058
-2.1,2.6,0.686775
-2.1,2.7,0.724802
-2.1,2.8,0.759828
-2.1,2.9,0.791677
-2.1,3,0.820301
-2.1,3.1,0.845759
-2.1,3.2,0.868189
-2.1,3.3,0.887791
-2.1,3.4,0.904797
-2.1,3.5,0.919459
-2.1,3.6,0.932033
-2.1,3.7,0.942766
-2.1,3.8,0.951892
-2.1,3.9,0.959625
-2.1,4,0.966159
-2.1,4.1,0.971667
-2.1,4.2,0.9763
-2.1,4.3,0.980191
-2.1,4.4,0.983455
-2.1,4.5,0.986188
-2.1,4.6,0.988475
-2.1,4.7,0.990387
-2.1,4.8,0.991984
-2.1,4.9,0.993318
-2.1,5,0.994431
-2,-5,2.33183e-06
-2,-4.9,2.801e-06
-2,-4.8,3.36458e-06
-2,-4.7,4.04156e-06
-2,-4.6,4.85474e-06
-2,-4.5,5.83154e-06
-2,-4.4,7.00487e-06
-2,-4.3,8.41429e-06
-2,-4.2,1.01073e-05
-2,-4.1,1.21409e-05
-2,-4,1.45837e-05
-2,-3.9,1.7518e-05
-2,-3.8,2.10426e-05
-2,-3.7,2.52764e-05
-2,-3.6,3.03621e-05
-2,-3.5,3.64709e-05
-2,-3.4,4.38087e-05
-2,-3.3,5.26229e-05
-2,-3.2,6.32103e-05
-2,-3.1,7.59276e-05
-2,-3,9.12033e-05
-2,-2.9,0.000109552
-2,-2.8,0.000131592
-2,-2.7,0.000158065
-2,-2.6,0.000189862
-2,-2.5,0.000228055
-2,-2.4,0.000273929
-2,-2.3,0.000329027
-2,-2.2,0.000395203
-2,-2.1,0.000474682
-2,-2,0.000570137
-2,-1.9,0.000684774
-2,-1.8,0.000822441
-2,-1.7,0.000987758
-2,-1.6,0.00118627
-2,-1.5,0.00142461
-2,-1.4,0.00171076
-2,-1.3,0.00205427
-2,-1.2,0.00246658
-2,-1.1,0.0029614
-2,-1,0.00355514
-2,-0.9,0.0042674
-2,-0.8,0.00512163
-2,-0.7,0.00614581
-2,-0.6,0.00737327
-2,-0.5,0.00884369
-2,-0.4,0.0106042
-2,-0.3,0.0127108
-2,-0.2,0.0152293
-2,-0.1,0.0182376
-2,-1.02696e-15,0.0218271
-2,0.1,0.0261042
-2,0.2,0.0311927
-2,0.3,0.0372351
-2,0.4,0.0443945
-2,0.5,0.0528548
-2,0.6,0.0628215
-2,0.7,0.0745196
-2,0.8,0.0881911
-2,0.9,0.104089
-2,1,0.122467
-2,1.1,0.143571
-2,1.2,0.167616
-2,1.3,0.194773
-2,1.4,0.225139
-2,1.5,0.258719
-2,1.6,0.295397
-2,1.7,0.334926
-2,1.8,0.376916
-2,1.9,0.420838
-2,2,0.46605
-2,2.1,0.511828
-2,2.2,0.557407
-2,2.3,0.60204
-2,2.4,0.645038
-2,2.5,0.685815
-2,2.6,0.723912
-2,2.7,0.759013
-2,2.8,0.790941
-2,2.9,0.819643
-2,3,0.845176
-2,3.1,0.867678
-2,3.2,0.887346
-2,3.3,0.904412
-2,3.4,0.919128
-2,3.5,0.93175
-2,3.6,0.942525
-2,3.7,0.951687
-2,3.8,0.959452
-2,3.9,0.966013
-2,4,0.971544
-2,4.1,0.976197
-2,4.2,0.980105
-2,4.3,0.983382
-2,4.4,0.986127
-2,4.5,0.988424
-2,4.6,0.990344
-2,4.7,0.991948
-2,4.8,0.993288
-2,4.9,0.994406
-2,5,0.995339
-1.9,-5,2.78854e-06
-1.9,-4.9,3.34961e-06
-1.9,-4.8,4.02358e-06
-1.9,-4.7,4.83314e-06
-1.9,-4.6,5.8056e-06
-1.9,-4.5,6.97371e-06
-1.9,-4.4,8.37685e-06
-1.9,-4.3,1.00623e-05
-1.9,-4.2,1.20869e-05
-1.9,-4.1,1.45188e-05
-1.9,-4,1.744e-05
-1.9,-3.9,2.0949e-05
-1.9,-3.8,2.5164e-05
-1.9,-3.7,3.0227e-05
-1.9,-3.6,3.63086e-05
-1.9,-3.5,4.36139e-05
-1.9,-3.4,5.23888e-05
-1.9,-3.3,6.29291e-05
-1.9,-3.2,7.55899e-05
-1.9,-3.1,9.07976e-05
-1.9,-3,0.000109065
-1.9,-2.9,0.000131006
-1.9,-2.8,0.000157362
-1.9,-2.7,0.000189018
-1.9,-2.6,0.000227041
-1.9,-2.5,0.00027271
-1.9,-2.4,0.000327563
-1.9,-2.3,0.000393445
-1.9,-2.2,0.000472571
-1.9,-2.1,0.000567602
-1.9,-2,0.000681729
-1.9,-1.9,0.000818785
-1.9,-1.8,0.000983368
-1.9,-1.7,0.00118099
-1.9,-1.6,0.00141828
-1.9,-1.5,0.00170316
-1.9,-1.4,0.00204515
-1.9,-1.3,0.00245564
-1.9,-1.2,0.00294827
-1.9,-1.1,0.00353938
-1.9,-1,0.0042485
-1.9,-0.9,0.00509897
-1.9,-0.8,0.00611863
-1.9,-0.7,0.0073407
-1.9,-0.6,0.0088047
-1.9,-0.5,0.0105576
-1.9,-0.4,0.0126549
-1.9,-0.3,0.0151626
-1.9,-0.2,0.018158
-1.9,-0.1,0.0217321
-1.9,-1.02696e-15,0.0259911
-1.9,0.1,0.0310582
-1.9,0.2,0.0370756
-1.9,0.3,0.0442057
-1.9,0.4,0.0526321
-1.9,0.5,0.0625595
-1.9,0.6,0.0742127
-1.9,0.7,0.0878332
-1.9,0.8,0.103674
-1.9,0.9,0.121989
-1.9,1,0.143023
-1.9,1.1,0.166995
-1.9,1.2,0.194074
-1.9,1.3,0.224362
-1.9,1.4,0.257864
-1.9,1.5,0.29447
-1.9,1.6,0.333934
-1.9,1.7,0.375869
-1.9,1.8,0.419752
-1.9,1.9,0.464941
-1.9,2,0.510713
-1.9,2.1,0.556307
-1.9,2.2,0.600971
-1.9,2.3,0.644016
-1.9,2.4,0.684853
-1.9,2.5,0.72302
