x1,x2,prob
-2.8,2.7,0.294904
-2.8,2.8,0.328658
-2.8,2.9,0.36428
-2.8,3,0.401454
-2.8,3.1,0.439797
-2.8,3.2,0.478872
-2.8,3.3,0.518208
-2.8,3.4,0.557319
-2.8,3.5,0.595732
-2.8,3.6,0.633006
-2.8,3.7,0.668755
-2.8,3.8,0.702657
-2.8,3.9,0.734468
-2.8,4,0.764018
-2.8,4.1,0.791214
-2.8,4.2,0.816031
-2.8,4.3,0.8385
-2.8,4.4,0.8587
-2.8,4.5,0.876744
-2.8,4.6,0.892773
-2.8,4.7,0.906938
-2.8,4.8,0.9194
-2.8,4.9,0.930322
-2.8,5,0.939861
-2.7,-5,2.72045e-06
-2.7,-4.9,3.18426e-06
-2.7,-4.8,3.72715e-06
-2.7,-4.7,4.3626e-06
-2.7,-4.6,5.10638e-06
-2.7,-4.5,5.97698e-06
-2.7,-4.4,6.996e-06
-2.7,-4.3,8.18875e-06
-2.7,-4.2,9.58486e-06
-2.7,-4.1,1.1219e-05
-2.7,-4,1.31317e-05
-2.7,-3.9,1.53705e-05
-2.7,-3.8,1.7991e-05
-2.7,-3.7,2.10583e-05
-2.7,-3.6,2.46485e-05
-2.7,-3.5,2.88507e-05
-2.7,-3.4,3.37694e-05
-2.7,-3.3,3.95266e-05
-2.7,-3.2,4.62653e-05
-2.7,-3.1,5.41527e-05
-2.7,-3,6.33847e-05
-2.7,-2.9,7.41905e-05
-2.7,-2.8,8.68384e-05
-2.7,-2.7,0.000101642
-2.7,-2.6,0.000118969
-2.7,-2.5,0.00013925
-2.7,-2.4,0.000162987
-2.7,-2.3,0.00019077
-2.7,-2.2,0.000223287
-2.7,-2.1,0.000261346
-2.7,-2,0.00030589
-2.7,-1.9,0.000358023
-2.7,-1.8,0.000419037
-2.7,-1.7,0.000490445
-2.7,-1.6,0.000574014
-2.7,-1.5,0.000671813
-2.7,-1.4,0.000786262
-2.7,-1.3,0.00092019
-2.7,-1.2,0.00107691
-2.7,-1.1,0.00126028
-2.7,-1,0.00147483
-2.7,-0.9,0.00172584
-2.7,-0.8,0.00201949
-2.7,-0.7,0.00236299
-2.7,-0.6,0.00276474
-2.7,-0.5,0.00323459
-2.7,-0.4,0.00378397
-2.7,-0.3,0.00442625
-2.7,-0.2,0.00517699
-2.7,-0.1,0.00605428
-2.7,-1.02696e-15,0.00707918
-2.7,0.1,0.00827614
-2.7,0.2,0.00967351
-2.7,0.3,0.0113041
-2.7,0.4,0.0132059
-2.7,0.5,0.0154227
-2.7,0.6,0.0180048
-2.7,0.7,0.02101
-2.7,0.8,0.0245043
-2.7,0.9,0.0285628
-2.7,1,0.0332705
-2.7,1.1,0.0387232
-2.7,1.2,0.0450279
-2.7,1.3,0.0523033
-2.7,1.4,0.0606795
-2.7,1.5,0.0702976
-2.7,1.6,0.0813083
-2.7,1.7,0.0938695
-2.7,1.8,0.108143
-2.7,1.9,0.124289
-2.7,2,0.14246
-2.7,2.1,0.162795
-2.7,2.2,0.185404
-2.7,2.3,0.210364
-2.7,2.4,0.237704
-2.7,2.5,0.267394
-2.7,2.6,0.299337
-2.7,2.7,0.333358
-2.7,2.8,0.369209
-2.7,2.9,0.406565
-2.7,3,0.445033
-2.7,3.1,0.484171
-2.7,3.2,0.523505
-2.7,3.3,0.562549
-2.7,3.4,0.600833
-2.7,3.5,0.637923
-2.7,3.6,0.67344
-2.7,3.7,0.707073
-2.7,3.8,0.738586
-2.7,3.9,0.767823
-2.7,4,0.794698
-2.7,4.1,0.819196
-2.7,4.2,0.841353
-2.7,4.3,0.861255
-2.7,4.4,0.87902
-2.7,4.5,0.894788
-2.7,4.6,0.908714
-2.7,4.7,0.920959
-2.7,4.8,0.931686
-2.7,4.9,0.94105
-2.7,5,0.9492
-2.6,-5,3.25257e-06
-2.6,-4.9,3.8071e-06
-2.6,-4.8,4.45618e-06
-2.6,-4.7,5.21592e-06
-2.6,-4.6,6.10519e-06
-2.6,-4.5,7.14607e-06
-2.6,-4.4,8.36441e-06
-2.6,-4.3,9.79047e-06
-2.6,-4.2,1.14596e-05
-2.6,-4.1,1.34134e-05
-2.6,-4,1.57002e-05
-2.6,-3.9,1.8377e-05
-2.6,-3.8,2.151e-05
-2.6,-3.7,2.51772e-05
-2.6,-3.6,2.94696e-05
-2.6,-3.5,3.44938e-05
-2.6,-3.4,4.03745e-05
-2.6,-3.3,4.72577e-05
-2.6,-3.2,5.53143e-05
-2.6,-3.1,6.47444e-05
-2.6,-3,7.5782e-05
-2.6,-2.9,8.8701e-05
-2.6,-2.8,0.000103822
-2.6,-2.7,0.000121521
-2.6,-2.6,0.000142237
-2.6,-2.5,0.000166483
-2.6,-2.4,0.000194861
-2.6,-2.3,0.000228076
-2.6,-2.2,0.000266951
-2.6,-2.1,0.000312449
-2.6,-2,0.0003657
-2.6,-1.9,0.000428023
-2.6,-1.8,0.000500961
-2.6,-1.7,0.00058632
-2.6,-1.6,0.000686215
-2.6,-1.5,0.000803115
-2.6,-1.4,0.000939911
-2.6,-1.3,0.00109998
-2.6,-1.2,0.00128728
-2.6,-1.1,0.00150642
-2.6,-1,0.0017628
-2.6,-0.9,0.00206272
-2.6,-0.8,0.00241355
-2.6,-0.7,0.00282388
-2.6,-0.6,0.00330374
-2.6,-0.5,0.00386483
-2.6,-0.4,0.00452078
-2.6,-0.3,0.00528746
-2.6,-0.2,0.00618335
-2.6,-0.1,0.00722995
-2.6,-1.02696e-15,0.00845218
-2.6,0.1,0.00987897
-2.6,0.2,0.0115438
-2.6,0.3,0.0134854
-2.6,0.4,0.0157484
-2.6,0.5,0.018384
-2.6,0.6,0.0214511
-2.6,0.7,0.0250168
-2.6,0.8,0.0291576
-2.6,0.9,0.0339599
-2.6,1,0.039521
-2.6,1.1,0.0459494
-2.6,1.2,0.0533654
-2.6,1.3,0.0619006
-2.6,1.4,0.0716975
-2.6,1.5,0.0829079
-2.6,1.6,0.0956905
-2.6,1.7,0.110207
-2.6,1.8,0.126617
-2.6,1.9,0.145073
-2.6,2,0.165708
-2.6,2.1,0.188631
-2.6,2.2,0.213912
-2.6,2.3,0.241572
-2.6,2.4,0.271573
-2.6,2.5,0.303807
-2.6,2.6,0.338092
-2.6,2.7,0.374166
-2.6,2.8,0.411696
-2.6,2.9,0.450281
-2.6,3,0.489474
-2.6,3.1,0.528796
-2.6,3.2,0.567765
-2.6,3.3,0.605912
-2.6,3.4,0.642811
-2.6,3.5,0.67809
-2.6,3.6,0.71145
-2.6,3.7,0.742664
-2.6,3.8,0.771585
-2.6,3.9,0.79814
-2.6,4,0.822318
-2.6,4.1,0.844166
-2.6,4.2,0.863772
-2.6,4.3,0.881259
-2.6,4.4,0.896769
-2.6,4.5,0.910459
-2.6,4.6,0.922491
-2.6,4.7,0.933024
-2.6,4.8,0.942216
-2.6,4.9,0.950214
-2.6,5,0.957155
-2.5,-5,3.88877e-06
-2.5,-4.9,4.55178e-06
-2.5,-4.8,5.32781e-06
-2.5,-4.7,6.23616e-06
-2.5,-4.6,7.29937e-06
-2.5,-4.5,8.54384e-06
-2.5,-4.4,1.00005e-05
-2.5,-4.3,1.17055e-05
-2.5,-4.2,1.37011e-05
-2.5,-4.1,1.6037e-05
-2.5,-4,1.87712e-05
-2.5,-3.9,2.19715e-05
-2.5,-3.8,2.57173e-05
-2.5,-3.7,3.01018e-05
-2.5,-3.6,3.52337e-05
-2.5,-3.5,4.12406e-05
-2.5,-3.4,4.82714e-05
-2.5,-3.3,5.65008e-05
-2.5,-3.2,6.61332e-05
-2.5,-3.1,7.74075e-05
-2.5,-3,9.06037e-05
-2.5,-2.9,0.000106049
-2.5,-2.8,0.000124128
-2.5,-2.7,0.000145287
-2.5,-2.6,0.000170053
-2.5,-2.5,0.00019904
-2.5,-2.4,0.000232967
-2.5,-2.3,0.000272676
-2.5,-2.2,0.00031915
-2.5,-2.1,0.000373542
-2.5,-2,0.0004372
-2.5,-1.9,0.000511702
-2.5,-1.8,0.000598891
-2.5,-1.7,0.000700925
-2.5,-1.6,0.000820329
-2.5,-1.5,0.000960055
-2.5,-1.4,0.00112355
-2.5,-1.3,0.00131486
-2.5,-1.2,0.00153869
-2.5,-1.1,0.00180055
-2.5,-1,0.00210688
-2.5,-0.9,0.0024652
-2.5,-0.8,0.00288429
-2.5,-0.7,0.00337438
-2.5,-0.6,0.00394741
-2.5,-0.5,0.00461731
-2.5,-0.4,0.00540027
-2.5,-0.3,0.00631516
-2.5,-0.2,0.0073839
-2.5,-0.1,0.00863193
-2.5,-1.02696e-15,0.0100888
-2.5,0.1,0.0117885
-2.5,0.2,0.0137707
-2.5,0.3,0.0160808
-2.5,0.4,0.0187709
-2.5,0.5,0.0219011
-2.5,0.6,0.0255398
-2.5,0.7,0.0297645
-2.5,0.8,0.0346632
-2.5,0.9,0.0403346
-2.5,1,0.0468889
-2.5,1.1,0.0544478
-2.5,1.2,0.0631446
-2.5,1.3,0.0731231
-2.5,1.4,0.0845361
-2.5,1.5,0.097543
-2.5,1.6,0.112306
-2.5,1.7,0.128983
-2.5,1.8,0.147725
-2.5,1.9,0.168663
-2.5,2,0.191901
-2.5,2.1,0.217502
-2.5,2.2,0.245482
-2.5,2.3,0.275792
-2.5,2.4,0.308315
-2.5,2.5,0.342858
-2.5,2.6,0.379149
-2.5,2.7,0.416846
-2.5,2.8,0.45554
-2.5,2.9,0.494778
-2.5,3,0.534081
-2.5,3.1,0.572966
-2.5,3.2,0.610969
-2.5,3.3,0.647669
-2.5,3.4,0.682706
-2.5,3.5,0.715787
-2.5,3.6,0.746699
-2.5,3.7,0.775304
-2.5,3.8,0.801538
-2.5,3.9,0.825398
-2.5,4,0.846938
-2.5,4.1,0.866251
-2.5,4.2,0.883462
-2.5,4.3,0.898717
-2.5,4.4,0.912174
-2.5,4.5,0.923995
-2.5,4.6,0.934339
-2.5,4.7,0.943361
-2.5,4.8,0.951208
-2.5,4.9,0.958017
-2.5,5,0.963911
-2.4,-5,4.64942e-06
-2.4,-4.9,5.44211e-06
-2.4,-4.8,6.36994e-06
-2.4,-4.7,7.45595e-06
-2.4,-4.6,8.72712e-06
-2.4,-4.5,1.0215e-05
-2.4,-4.4,1.19566e-05
-2.4,-4.3,1.39951e-05
-2.4,-4.2,1.63811e-05
-2.4,-4.1,1.91738e-05
-2.4,-4,2.24428e-05
-2.4,-3.9,2.6269e-05
-2.4,-3.8,3.07475e-05
-2.4,-3.7,3.59895e-05
-2.4,-3.6,4.21252e-05
-2.4,-3.5,4.93069e-05
-2.4,-3.4,5.77128e-05
-2.4,-3.3,6.75517e-05
-2.4,-3.2,7.90679e-05
-2.4,-3.1,9.25471e-05
-2.4,-3,0.000108324
-2.4,-2.9,0.00012679
-2.4,-2.8,0.000148404
-2.4,-2.7,0.000173701
-2.4,-2.6,0.000203309
-2.4,-2.5,0.000237964
-2.4,-2.4,0.000278523
-2.4,-2.3,0.000325994
-2.4,-2.2,0.000381552
-2.4,-2.1,0.000446575
-2.4,-2,0.000522673
-2.4,-1.9,0.00061173
-2.4,-1.8,0.00071595
-2.4,-1.7,0.000837912
-2.4,-1.6,0.00098063
-2.4,-1.5,0.00114763
-2.4,-1.4,0.00134303
-2.4,-1.3,0.00157164
-2.4,-1.2,0.0018391
-2.4,-1.1,0.00215198
-2.4,-1,0.00251795
-2.4,-0.9,0.00294598
-2.4,-0.8,0.00344651
-2.4,-0.7,0.00403175
-2.4,-0.6,0.00471589
-2.4,-0.5,0.00551548
-2.4,-0.4,0.00644976
-2.4,-0.3,0.0075411
-2.4,-0.2,0.00881546
-2.4,-0.1,0.0103029
-2.4,-1.02696e-15,0.0120384
-2.4,0.1,0.014062
-2.4,0.2,0.0164201
-2.4,0.3,0.0191659
-2.4,0.4,0.0223605
-2.4,0.5,0.0260733
-2.4,0.6,0.0303836
-2.4,0.7,0.0353805
-2.4,0.8,0.0411643
-2.4,0.9,0.0478466
-2.4,1,0.055551
-2.4,1.1,0.0644119
-2.4,1.2,0.0745747
-2.4,1.3,0.0861932
-2.4,1.4,0.0994274
-2.4,1.5,0.114439
-2.4,1.6,0.131387
-2.4,1.7,0.150418
-2.4,1.8,0.17166
-2.4,1.9,0.195214
-2.4,2,0.221136
-2.4,2.1,0.249434
-2.4,2.2,0.280051
-2.4,2.3,0.31286
-2.4,2.4,0.347656
-2.4,2.5,0.384158
-2.4,2.6,0.422014
-2.4,2.7,0.460809
-2.4,2.8,0.500085
-2.4,2.9,0.539359
-2.4,3,0.578151
-2.4,3.1,0.616002
-2.4,3.2,0.652498
-2.4,3.3,0.687286
-2.4,3.4,0.720085
-2.4,3.5,0.750692
-2.4,3.6,0.77898
-2.4,3.7,0.804892
-2.4,3.8,0.828436
-2.4,3.9,0.849669
-2.4,4,0.868691
-2.4,4.1,0.885629
-2.4,4.2,0.900633
-2.4,4.3,0.91386
-2.4,4.4,0.925472
-2.4,4.5,0.935629
-2.4,4.6,0.944484
-2.4,4.7,0.952184
-2.4,4.8,0.958862
-2.4,4.9,0.964643
-2.4,5,0.969636
-2.3,-5,5.55885e-06
-2.3,-4.9,6.50658e-06
-2.3,-4.8,7.6159e-06
-2.3,-4.7,8.91433e-06
-2.3,-4.6,1.04341e-05
-2.3,-4.5,1.22131e-05
-2.3,-4.4,1.42953e-05
-2.3,-4.3,1.67325e-05
-2.3,-4.2,1.95852e-05
-2.3,-4.1,2.29242e-05
-2.3,-4,2.68325e-05
-2.3,-3.9,3.14071e-05
-2.3,-3.8,3.67615e-05
-2.3,-3.7,4.30288e-05
-2.3,-3.6,5.03645e-05
-2.3,-3.5,5.89508e-05
-2.3,-3.4,6.90008e-05
-2.3,-3.3,8.07639e-05
-2.3,-3.2,9.45322e-05
-2.3,-3.1,0.000110647
-2.3,-3,0.00012951
-2.3,-2.9,0.000151587
-2.3,-2.8,0.000177426
-2.3,-2.7,0.00020767
-2.3,-2.6,0.000243067
-2.3,-2.5,0.000284497
-2.3,-2.4,0.000332985
-2.3,-2.3,0.000389734
-2.3,-2.2,0.00045615
-2.3,-2.1,0.000533879
-2.3,-2,0.000624844
-2.3,-1.9,0.000731298
-2.3,-1.8,0.000855872
-2.3,-1.7,0.00100164
-2.3,-1.6,0.00117222
-2.3,-1.5,0.0013718
-2.3,-1.4,0.0016053
-2.3,-1.3,0.00187848
-2.3,-1.2,0.00219804
-2.3,-1.1,0.00257183
-2.3,-1,0.00300898
-2.3,-0.9,0.00352019
-2.3,-0.8,0.00411788
-2.3,-0.7,0.00481657
-2.3,-0.6,0.00563313
-2.3,-0.5,0.00658721
-2.3,-0.4,0.00770162
-2.3,-0.3,0.00900287
-2.3,-0.2,0.0105216
-2.3,-0.1,0.0122934
-2.3,-1.02696e-15,0.0143593
-2.3,0.1,0.0167664
-2.3,0.2,0.019569
-2.3,0.3,0.0228292
-2.3,0.4,0.0266178
-2.3,0.5,0.0310151
-2.3,0.6,0.036112
-2.3,0.7,0.0420102
-2.3,0.8,0.0488229
-2.3,0.9,0.0566751
-2.3,1,0.0657029
-2.3,1.1,0.0760528
-2.3,1.2,0.0878797
-2.3,1.3,0.101344
-2.3,1.4,0.116608
-2.3,1.5,0.133828
-2.3,1.6,0.15315
-2.3,1.7,0.174699
-2.3,1.8,0.19857
-2.3,1.9,0.224814
-2.3,2,0.253429
-2.3,2.1,0.28435
-2.3,2.2,0.317441
-2.3,2.3,0.352485
-2.3,2.4,0.389192
-2.3,2.5,0.4272
-2.3,2.6,0.466087
-2.3,2.7,0.505391
-2.3,2.8,0.544628
-2.3,2.9,0.583319
-2.3,3,0.62101
-2.3,3.1,0.657294
-2.3,3.2,0.691829
-2.3,3.3,0.724343
-2.3,3.4,0.754644
-2.3,3.5,0.782613
-2.3,3.6,0.808204
-2.3,3.7,0.831432
-2.3,3.8,0.85236
-2.3,3.9,0.871093
-2.3,4,0.887762
-2.3,4.1,0.902517
-2.3,4.2,0.915516
-2.3,4.3,0.926923
-2.3,4.4,0.936895
-2.3,4.5,0.945587
-2.3,4.6,0.953141
-2.3,4.7,0.959692
-2.3,4.8,0.965359
-2.3,4.9,0.970255
-2.3,5,0.974477
-2.2,-5,6.64616e-06
-2.2,-4.9,7.77927e-06
-2.2,-4.8,9.10556e-06
-2.2,-4.7,1.0658e-05
-2.2,-4.6,1.24751e-05
-2.2,-4.5,1.46019e-05
-2.2,-4.4,1.70914e-05
-2.2,-4.3,2.00053e-05
-2.2,-4.2,2.34159e-05
-2.2,-4.1,2.74081e-05
-2.2,-4,3.20808e-05
-2.2,-3.9,3.75501e-05
-2.2,-3.8,4.39518e-05
-2.2,-3.7,5.14449e-05
-2.2,-3.6,6.02153e-05
-2.2,-3.5,7.04808e-05
-2.2,-3.4,8.24963e-05
-2.2,-3.3,9.65599e-05
-2.2,-3.2,0.000113021
-2.2,-3.1,0.000132287
-2.2,-3,0.000154838
-2.2,-2.9,0.000181232
-2.2,-2.8,0.000212124
-2.2,-2.7,0.00024828
-2.2,-2.6,0.000290598
-2.2,-2.5,0.000340126
-2.2,-2.4,0.000398091
-2.2,-2.3,0.000465931
-2.2,-2.2,0.000545326
-2.2,-2.1,0.00063824
-2.2,-2,0.000746974
-2.2,-1.9,0.000874216
-2.2,-1.8,0.00102311
-2.2,-1.7,0.00119733
-2.2,-1.6,0.00140118
-2.2,-1.5,0.00163968
-2.2,-1.4,0.0019187
-2.2,-1.3,0.00224509
-2.2,-1.2,0.00262685
-2.2,-1.1,0.00307333
-2.2,-1,0.00359543
-2.2,-0.9,0.00420585
-2.2,-0.8,0.00491938
-2.2,-0.7,0.00575327
-2.2,-0.6,0.00672756
-2.2,-0.5,0.00786554
-2.2,-0.4,0.00919422
-2.2,-0.3,0.0107449
-2.2,-0.2,0.0125539
-2.2,-0.1,0.0146628
-2.2,-1.02696e-15,0.0171199
-2.2,0.1,0.0199804
-2.2,0.2,0.0233075
-2.2,0.3,0.0271733
-2.2,0.4,0.0316594
-2.2,0.5,0.0368582
-2.2,0.6,0.0428728
-2.2,0.7,0.0498181
-2.2,0.8,0.0578206
-2.2,0.9,0.0670179
-2.2,1,0.0775577
-2.2,1.1,0.089596
-2.2,1.2,0.103294
-2.2,1.3,0.118812
-2.2,1.4,0.136307
-2.2,1.5,0.155923
-2.2,1.6,0.177781
-2.2,1.7,0.201969
-2.2,1.8,0.228534
-2.2,1.9,0.257466
-2.2,2,0.288689
-2.2,2.1,0.322057
-2.2,2.2,0.357344
-2.2,2.3,0.394249
-2.2,2.4,0.432401
-2.2,2.5,0.471372
-2.2,2.6,0.510695
-2.2,2.7,0.549887
-2.2,2.8,0.588468
-2.2,2.9,0.625992
-2.2,3,0.66206
-2.2,3.1,0.696336
-2.2,3.2,0.728561
-2.2,3.3,0.758552
-2.2,3.4,0.786202
-2.2,3.5,0.811473
-2.2,3.6,0.834385
-2.2,3.7,0.855011
-2.2,3.8,0.873457
-2.2,3.9,0.889859
-2.2,4,0.904368
-2.2,4.1,0.917144
-2.2,4.2,0.928348
-2.2,4.3,0.938139
-2.2,4.4,0.946669
-2.2,4.5,0.95408
-2.2,4.6,0.960505
-2.2,4.7,0.966062
-2.2,4.8,0.970862
-2.2,4.9,0.975
-2.2,5,0.978563
-2.1,-5,7.94615e-06
-2.1,-4.9,9.30089e-06
-2.1,-4.8,1.08866e-05
-2.1,-4.7,1.27427e-05
-2.1,-4.6,1.49152e-05
-2.1,-4.5,1.7458e-05
-2.1,-4.4,2.04344e-05
-2.1,-4.3,2.39183e-05
-2.1,-4.2,2.7996e-05
-2.1,-4.1,3.2769e-05
-2.1,-4,3.83556e-05
-2.1,-3.9,4.48946e-05
-2.1,-3.8,5.25484e-05
-2.1,-3.7,6.1507e-05
-2.1,-3.6,7.19927e-05
-2.1,-3.5,8.42658e-05
-2.1,-3.4,9.86311e-05
-2.1,-3.3,0.000115445
-2.1,-3.2,0.000135125
-2.1,-3.1,0.000158159
-2.1,-3,0.000185119
-2.1,-2.9,0.000216673
-2.1,-2.8,0.000253605
-2.1,-2.7,0.00029683
-2.1,-2.6,0.000347419
-2.1,-2.5,0.000406628
-2.1,-2.4,0.000475922
-2.1,-2.3,0.000557017
-2.1,-2.2,0.000651922
-2.1,-2.1,0.000762985
-2.1,-2,0.000892952
-2.1,-1.9,0.00104503
-2.1,-1.8,0.00122299
-2.1,-1.7,0.0014312
-2.1,-1.6,0.0016748
-2.1,-1.5,0.00195978
-2.1,-1.4,0.00229314
-2.1,-1.3,0.00268305
-2.1,-1.2,0.00313906
-2.1,-1.1,0.00367228
-2.1,-1,0.00429568
-2.1,-0.9,0.00502438
-2.1,-0.8,0.00587597
-2.1,-0.7,0.00687089
-2.1,-0.6,0.00803291
-2.1,-0.5,0.0093896
-2.1,-0.4,0.0109729
-2.1,-0.3,0.0128197
-2.1,-0.2,0.0149726
-2.1,-0.1,0.0174807
-2.1,-1.02696e-15,0.0204003
-2.1,0.1,0.0237956
-2.1,0.2,0.02774
-2.1,0.3,0.0323166
-2.1,0.4,0.0376191
-2.1,0.5,0.0437522
-2.1,0.6,0.0508325
-2.1,0.7,0.0589878
-2.1,0.8,0.0683573
-2.1,0.9,0.0790899
-2.1,1,0.0913425
-2.1,1.1,0.105276
-2.1,1.2,0.121052
-2.1,1.3,0.138825
-2.1,1.4,0.158737
-2.1,1.5,0.180905
-2.1,1.6,0.205412
-2.1,1.7,0.232298
-2.1,1.8,0.261544
-2.1,1.9,0.293067
-2.1,2,0.326709
-2.1,2.1,0.362233
-2.1,2.2,0.399329
-2.1,2.3,0.437618
-2.1,2.4,0.476664
-2.1,2.5,0.515998
-2.1,2.6,0.555134
-2.1,2.7,0.593599
-2.1,2.8,0.630948
-2.1,2.9,0.666792
-2.1,3,0.700805
-2.1,3.1,0.732738
-2.1,3.2,0.762418
-2.1,3.3,0.789748
-2.1,3.4,0.814698
-2.1,3.5,0.837298
-2.1,3.6,0.857622
-2.1,3.7,0.875785
-2.1,3.8,0.891922
-2.1,3.9,0.906188
-2.1,4,0.918742
-2.1,4.1,0.929747
-2.1,4.2,0.939359
-2.1,4.3,0.94773
-2.1,4.4,0.955001
-2.1,4.5,0.961302
-2.1,4.6,0.966751
-2.1,4.7,0.971456
-2.1,4.8,0.975512
-2.1,4.9,0.979004
-2.1,5,0.982007
-2,-5,9.50041e-06
-2,-4.9,1.11201e-05
-2,-4.8,1.3016e-05
-2,-4.7,1.52351e-05
-2,-4.6,1.78325e-05
-2,-4.5,2.08728e-05
-2,-4.4,2.44313e-05
-2,-4.3,2.85966e-05
-2,-4.2,3.34719e-05
-2,-4.1,3.91784e-05
-2,-4,4.58577e-05
-2,-3.9,5.36756e-05
-2,-3.8,6.28263e-05
-2,-3.7,7.35369e-05
-2,-3.6,8.60733e-05
-2,-3.5,0.000100747
-2,-3.4,0.000117921
-2,-3.3,0.000138023
-2,-3.2,0.000161551
-2,-3.1,0.000189089
-2,-3,0.00022132
-2,-2.9,0.000259044
-2,-2.8,0.000303195
-2,-2.7,0.00035487
-2,-2.6,0.000415347
-2,-2.5,0.000486126
-2,-2.4,0.000568959
-2,-2.3,0.000665898
-2,-2.2,0.00077934
-2,-2.1,0.00091209
-2,-2,0.00106743
-2,-1.9,0.00124919
-2,-1.8,0.00146186
-2,-1.7,0.00171066
-2,-1.6,0.00200174
-2,-1.5,0.00234222
-2,-1.4,0.00274045
-2,-1.3,0.00320618
-2,-1.2,0.00375076
-2,-1.1,0.00438743
-2,-1,0.00513161
-2,-0.9,0.00600126
-2,-0.8,0.00701725
-2,-0.7,0.00820382
-2,-0.6,0.0095891
-2,-0.5,0.0112056
-2,-0.4,0.0130911
-2,-0.3,0.0152889
-2,-0.2,0.017849
-2,-0.1,0.0208288
-2,-1.02696e-15,0.0242936
-2,0.1,0.0283182
-2,0.2,0.032987
-2,0.3,0.0383951
-2,0.4,0.0446489
-2,0.5,0.0518664
-2,0.6,0.060177
-2,0.7,0.0697214
-2,0.8,0.0806497
-2,0.9,0.0931195
-2,1,0.107292
-2,1.1,0.123329
-2,1.2,0.141383
-2,1.3,0.161592
-2,1.4,0.184071
-2,1.5,0.208898
-2,1.6,0.236104
-2,1.7,0.265664
-2,1.8,0.297484
-2,1.9,0.331395
-2,2,0.367151
-2,2.1,0.404431
-2,2.2,0.442848
-2,2.3,0.481961
-2,2.4,0.521297
-2,2.5,0.56037
-2,2.6,0.598709
-2,2.7,0.635876
-2,2.8,0.671491
-2,2.9,0.705237
-2,3,0.736874
-2,3.1,0.766241
-2,3.2,0.793251
-2,3.3,0.817881
-2,3.4,0.840168
-2,3.5,0.860194
-2,3.6,0.878076
-2,3.7,0.893951
-2,3.8,0.907977
-2,3.9,0.920313
-2,4,0.93112
-2,4.1,0.940557
-2,4.2,0.948772
-2,4.3,0.955905
-2,4.4,0.962084
-2,4.5,0.967427
-2,4.6,0.972039
-2,4.7,0.976014
-2,4.8,0.979436
-2,4.9,0.982378
-2,5,0.984906
-1.9,-5,1.13587e-05
-1.9,-4.9,1.32952e-05
-1.9,-4.8,1.55619e-05
-1.9,-4.7,1.82151e-05
-1.9,-4.6,2.13205e-05
-1.9,-4.5,2.49554e-05
-1.9,-4.4,2.921e-05
-1.9,-4.3,3.41899e-05
-1.9,-4.2,4.00188e-05
-1.9,-4.1,4.68414e-05
-1.9,-4,5.4827e-05
-1.9,-3.9,6.4174e-05
-1.9,-3.8,7.51143e-05
-1.9,-3.7,8.79196e-05
-1.9,-3.6,0.000102908
-1.9,-3.5,0.000120451
-1.9,-3.4,0.000140984
-1.9,-3.3,0.000165016
-1.9,-3.2,0.000193145
-1.9,-3.1,0.000226067
-1.9,-3,0.000264599
-1.9,-2.9,0.000309698
-1.9,-2.8,0.000362479
-1.9,-2.7,0.000424253
-1.9,-2.6,0.000496549
-1.9,-2.5,0.000581158
-1.9,-2.4,0.000680173
-1.9,-2.3,0.000796045
-1.9,-2.2,0.000931638
-1.9,-2.1,0.0010903
-1.9,-2,0.00127595
-1.9,-1.9,0.00149317
-1.9,-1.8,0.0017473
-1.9,-1.7,0.00204459
-1.9,-1.6,0.00239234
-1.9,-1.5,0.00279907
-1.9,-1.4,0.00327473
-1.9,-1.3,0.00383091
-1.9,-1.2,0.00448112
-1.9,-1.1,0.00524112
-1.9,-1,0.00612921
-1.9,-0.9,0.0071667
-1.9,-0.8,0.00837833
-1.9,-0.7,0.00979278
-1.9,-0.6,0.0114433
-1.9,-0.5,0.0133682
-1.9,-0.4,0.0156118
-1.9,-0.3,0.0182249
-1.9,-0.2,0.0212661
-1.9,-0.1,0.0248019
-1.9,-1.02696e-15,0.0289081
-1.9,0.1,0.0336708
-1.9,0.2,0.0391865
-1.9,0.3,0.045563
-1.9,0.4,0.0529201
-1.9,0.5,0.0613887
-1.9,0.6,0.0711107
-1.9,0.7,0.0822375
-1.9,0.8,0.0949274
-1.9,0.9,0.109342
-1.9,1,0.125642
-1.9,1.1,0.143979
-1.9,1.2,0.164488
-1.9,1.3,0.18728
-1.9,1.4,0.212427
-1.9,1.5,0.239954
-1.9,1.6,0.269826
-1.9,1.7,0.301939
-1.9,1.8,0.336114
-1.9,1.9,0.372096
-1.9,2,0.409554
-1.9,2.1,0.448091
-1.9,2.2,0.487262
-1.9,2.3,0.526591
-1.9,2.4,0.565592
-1.9,2.5,0.603797
-1.9,2.6,0.640777
-1.9,2.7,0.676156
-1.9,2.8,0.709629
-1.9,2.9,0.740969
-1.9,3,0.770022
-1.9,3.1,0.79671
-1.9,3.2,0.821021
-1.9,3.3,0.842998
-1.9,3.4,0.862728
-1.9,3.5,0.88033
-1.9,3.6,0.895947
-1.9,3.7,0.909735
-1.9,3.8,0.921855
-1.9,3.9,0.932469
-1.9,4,0.941733
-1.9,4.1,0.949794
-1.9,4.2,0.956791
-1.9,4.3,0.962851
-1.9,4.4,0.968089
